Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
Canada,2016,Geothermal,26997.93754,23165.58921,6185572779.0,536897.8831,790.4805019,0.1686756539,0.4451288231,584945407.4,94.90375014,6848667244.0,737,41.35071458,131006355162918,1181344843,1,0,0,1,53.66679314,6.428932233,3.157488968,0.1224146202,813022.6865,39.38338282,167.4169404,8.496221523,96.12592012,49.86780255
India,2012,Wind,45165.11011,49314.30354,8917327825.0,941190.5126,517.5015717,0.9404013621,0.1926511871,365295479.0,5.93083932,7960466291.0,362,51.04860297,157677597966807,1332742979,1,1,0,1,90.63416282,0.969323024,7.576632933,4.917535038,242342.6326,23.81694405,163.4730176,7.156211363,79.83173931,0.5783276668
Brazil,2021,Solar,35411.03296,27185.1482,7628077896.0,497746.601,210.284087,0.007364497751,0.3144573942,812146708.7,76.4724367,4899859779.0,105,46.50660393,78287844224260,1404426626,1,1,0,1,18.70647063,9.905827039,1.32023428,9.478297353,95906.84929,2.521484207,248.1777835,5.214450363,51.87233,34.73024107
USA,2009,Biomass,39437.69191,31082.15021,8682010437.0,522921.5753,141.7399096,0.8123625073,0.06153621533,171032349.8,0.3477606359,4946306459.0,525,85.46965368,11415175212587,1085124531,0,0,0,0,38.44366345,1.942406281,4.427134468,5.713467379,31676.24127,32.10638911,152.4860825,1.982091925,17.29788333,51.61393136
Japan,2004,Solar,21915.82722,28999.64398,2144333846.0,321594.7601,459.7394696,0.7542525769,0.4336131327,825028794.2,77.7995518,749847769.6,577,29.27255693,105474424557568,1150731754,1,1,0,1,5.720004062,7.753320084,0.9732130273,6.187628892,4627.649591,16.39257071,261.8616406,9.933382733,2.222351392,60.83996028
Germany,2013,Hydro,32682.51917,42870.4841,3850555549.0,76083.18681,864.0879274,0.1405494459,0.3667337688,602587282.7,9.995268528,3543981813.0,507,64.79252055,168529467588321,95221225,0,0,1,0,63.58278883,4.453262545,6.664352834,8.148227717,649916.0506,14.59822856,279.5037457,11.91636411,48.3979588,9.028557608
Russia,2004,Solar,40352.26297,21032.78636,8872817723.0,50829.19494,587.4978674,0.751271779,0.06566863025,311293787.4,37.56777001,4322542928.0,364,53.42968291,30413171967309,817408361,1,0,1,1,66.48538379,6.224526921,0.004909499137,3.196661616,472005.1766,30.58944014,164.3832957,6.820597609,40.24122967,60.27016117
Germany,2009,Hydro,32277.76948,44711.89666,3519064088.0,379733.7995,323.4576777,0.9657978792,0.2416195942,363261254.3,66.6635942,5389416333.0,333,53.25913805,130628559307085,992030683,1,0,0,0,59.22217794,5.993282113,3.545554891,8.646355833,543485.5278,15.04324721,132.194318,14.76700644,63.04052914,57.97669849
France,2006,Biomass,68456.13584053866,599.4300004290825,3691441109.811755,202230.43323831153,861.6969459160906,0.9537653944572811,0.0536415706728618,125443398.54114158,91.39512412197412,3887544846.5994368,479,15.56883954845315,124918940584360,1007041379,1,1,1,1,49.5332292850854,4.037319692409564,6.171406767804376,1.1343688651892037,210391.07937315176,4.83849367404858,267.2072965720845,9.17716424182822,91.89280160603164,45.53874142472888
Russia,2015,Biomass,35801.91059,45915.94206,1316677844.0,158416.7227,436.3752162,0.3665980476,0.2428233932,256142500.0,45.66391408,6014755074.0,284,61.20339088,85553636667685,1118172854,1,1,0,1,33.57719616,8.850715012,9.877676398,8.9403697,812354.5364,5.092888209,114.8621549,13.33881108,35.95934909,0.827875207
China,2019,Wind,58185.24643,32964.86821,1492233960.0,535104.8976,20.5119871,0.7517274041,0.2860572216,631983918.9,36.25780027,4826356353.0,495,91.02422274,142370656216646,1377716101,1,0,0,1,73.00062989,6.153743004,2.097564434,1.74877029,945850.1421,30.48725961,145.4271524,0.9069526492,69.36902101,24.12020741
France,2006,Solar,65454.60659,42150.80579,5464811226.0,509017.8299,828.8053202,0.9575450131,0.2961006556,63643860.99,15.18217393,1225894338.0,960,0.6705920315,1663024223132,576463742,0,1,1,1,90.44403999,8.387096846,8.368407823,2.267685276,992651.1711,-7.519082342,238.8364515,3.6683067,40.13198719,27.17736944
Germany,2013,Geothermal,73268.16708354767,14547.520864712607,2530919761.3183312,345185.47315924347,573.1112428952264,0.3134724240383175,0.213020079143606,801217778.1506772,23.58290744157635,4064244463.964167,602,20.31280429070711,117644894083077,1371057400,1,0,0,1,28.982440530882204,0.7373447997521776,3.7258364597807314,3.2205354304472955,768490.6307596711,30.37560796003604,128.75637610344896,0.6947751976963762,95.59279382584984,51.05595900563312
China,2006,Wind,58052.57965,48958.3406,8979132367.0,62444.42619,391.2780703,0.7908442073,0.2802338521,336494298.5,85.78342392,5783940215.0,191,78.77647352,22191883627746,958806118,0,0,1,1,48.58237988,6.622891677,7.291509488,9.173594984,207986.9813,26.15804875,214.5454818,13.79676338,30.75358294,55.36321575
France,2003,Wind,55383.07965,14789.63876,5852506182.0,128570.9108,462.0757383,0.7858419192,0.4153206065,468382493.5,57.91891816,8882935465.0,788,2.398335447,104450209533835,490312188,1,0,0,0,35.47961433,0.7740833393,0.352935491,3.394942901,609921.7512,12.43822969,153.3239766,14.06881969,36.97895069,2.444043634
USA,2018,Geothermal,80884.22738,4279.231788,3577858371.0,750773.4539,373.6645206,0.5855521369,0.3407738345,150387819.5,93.6002034,5911217261.0,810,90.10417511,129660679127465,1129262841,0,1,1,0,46.89748907,2.274406271,1.504767191,7.670315605,488170.6033,-8.929060332,111.9171588,13.8062845,62.00061588,71.53122848
Brazil,2002,Wind,75372.99537288325,4852.379457529528,9104853286.63291,20238.04571032882,944.046000694328,0.0865158767084155,0.2907916814998331,387160606.0729865,81.1959143872747,2332398969.410928,413,18.813628778585123,82305175871593,646042859,0,0,1,0,77.94605279936334,9.984475329251849,9.888643301647864,5.265276426916991,884984.3433824892,38.98093638603832,243.92937943467345,7.838727359723608,45.206161878480245,31.56944064028322
France,2002,Biomass,39464.02864,5822.17284,5356071954.0,181051.8494,944.7182213,0.4103006492,0.1561155694,913490184.8,91.77011494,6161972576.0,799,22.42871059,69202447717502,318861882,1,1,0,0,22.71329209,1.582769634,8.688703263,4.560677966,9878.844261,1.594541783,249.0701334,1.950437816,45.08908657,46.77343228
France,2001,Hydro,86942.41842485766,38308.86433575128,3049125013.0876327,847182.8156921699,285.93897903797546,0.0995774004034749,0.3050435265267088,495955129.8878964,41.061970642549795,6109928138.932989,677,61.797885503655905,7702766249079,51796419,1,0,0,1,8.689155490101408,7.4735588064374445,7.925946592533766,5.0100262542941465,135757.2976443816,16.06650778171054,226.6741147791985,7.49835689680281,43.86151382311796,11.616130213733822
Japan,2007,Biomass,73986.68356,26746.751,743757194.8,440792.5032,187.3424449,0.2412162585,0.3960198367,172419056.5,85.46318601,4884106024.0,462,58.34275168,139364258593834,1271831808,0,1,0,0,35.7198209,7.388052381,0.2921574773,4.659361624,790488.818,30.10437437,271.9798236,0.2675455235,20.9440649,71.74526233
Australia,2014,Biomass,71070.17983,21007.74069,5919068434.0,62570.94242,412.5726047,0.3970966375,0.3086267681,901661687.5,69.03011525,537366714.0,950,36.71672532,153298201600125,649263083,1,0,1,1,14.48409042,7.679822492,7.854117997,7.666677051,712974.6386,20.89747403,158.0077854,8.618025164,64.11914937,31.68703718
India,2022,Wind,13737.37013,43897.14115,7277860349.0,549265.9764,102.1108141,0.2625784666,0.1991728638,739717232.4,61.85650561,2759673517.0,33,6.964211594,156604284593286,1371542437,0,1,1,0,2.029246989,2.193698659,7.308159345,5.851290433,609504.4187,8.098840426,173.9654024,3.205889322,15.36550566,92.83538936
Russia,2005,Hydro,15903.29066,32006.71165,2036481682.0,908063.188,166.7468768,0.904239093,0.4329381201,335687347.9,16.3250708,2480917885.0,936,6.302415089,185817549984680,230157678,0,0,0,1,39.45669171,4.920474483,6.892995914,3.360919514,89796.51226,17.16817621,163.4334822,1.230652271,28.11906981,71.0508486
USA,2020,Solar,43242.9036,2809.528109,3464299281.0,292746.957,325.7818137,0.9403371731,0.2913651509,681665203.8,15.97131171,7036434734.0,982,21.46427428,94016072651633,1358221551,0,1,0,1,27.56784623,0.4986105717,8.653629379,1.306998479,115242.8227,15.77929955,186.9666376,13.56754504,80.86504015,28.75931282
Australia,2005,Solar,31645.96327973393,43228.37355342801,5590890200.92429,952832.0505807784,350.09167813801554,0.3780698408700643,0.4391226047299715,998240657.3529396,27.59378536984538,2530288899.1485586,505,63.81747822283974,111634974870914,1006799431,0,0,0,0,72.78019397506006,2.1607432417705494,9.163133537549198,6.383705125934146,891689.2807018436,8.75846427654767,131.18887245584216,12.940678568909734,32.810316298309296,81.23032127476388
Japan,2020,Biomass,16859.77314,8750.277284,5634665614.0,666058.1078,598.7417495,0.6498987718,0.1440156766,644435352.8,59.14427241,8254459531.0,88,60.38801035,107160185961628,1033957641,1,0,0,1,69.84370908,5.95682872,9.935235571,0.862431813,549628.9459,22.21155998,208.5250913,2.941661077,18.47133818,59.07537637
India,2002,Hydro,61812.23497835499,3689.7516263769135,3870972515.4785047,905555.2550844128,671.5310684158298,0.3331352415979168,0.2159627585322741,796942469.4353513,22.409012452428968,8751925295.562424,684,42.8041037172942,113742923609793,177763291,0,1,0,0,95.30313238052864,8.114697317147565,1.7683578308776948,7.417392308365712,55946.96021529319,32.56459205367087,284.5021280442585,5.206091613062402,60.739772111581466,72.88711938754756
Canada,2010,Geothermal,33700.00747,10141.0524,1810945206.0,169260.1544,742.4492089,0.5313122077,0.2646579924,654269782.9,87.87382673,7732778017.0,739,5.88595776,21430836378127,1317676201,0,0,1,1,13.56527935,0.312891271,9.352887471,4.226865129,490657.7013,5.39124891,143.8438028,11.21179403,9.059966106,15.00106478
UK,2016,Solar,33497.058529804526,19963.69281814345,2720848690.547473,412830.75879877224,904.773675695742,0.5557038180113705,0.342673631063958,693708365.5980961,12.596706101089705,9927334252.948664,643,35.28800899869877,162288038313176,1288295053,0,1,1,0,57.97845303218105,5.1697334501226235,4.7211060540945216,7.343971215049667,979687.85615324,-2.8866129645485925,125.36397105429138,4.687396087944177,90.75222489095012,52.08754834330684
France,2010,Wind,46863.54738,23262.33263,1285577768.0,70898.76847,639.9648931,0.8196221125,0.4094461599,999512623.8,84.42040756,7058735853.0,541,99.50192989,132451695617761,542822237,1,0,0,0,21.36997276,6.359882188,1.875904793,4.115965867,914174.4339,-8.631173025,204.5515261,11.60802685,40.7519013,50.54670809
Brazil,2012,Wind,30318.88623,28509.43151,2331416296.0,132903.6099,777.2954434,0.3729713267,0.2383911723,406641030.6,69.05025789,6308336257.0,411,92.61396947,128147674381589,1100399259,1,1,1,0,99.65791922,3.317575166,8.678084815,8.896468308,526533.2858,10.5119036,285.7594526,1.508320032,97.88955461,1.219842786
Canada,2021,Hydro,35644.26332,15666.46163,8367160555.0,928048.3117,454.8463113,0.8999248479,0.3811303369,848124769.6,56.22151902,9346898135.0,340,30.45230464,74127623256151,934478370,0,1,1,0,33.0280259,3.277490087,7.030377492,6.85853457,902263.2973,2.802055563,167.1127335,1.70985854,36.39071063,70.64778909
Japan,2011,Hydro,92811.69627519503,10355.61219829353,3030145175.69801,862063.192595923,66.22159590445646,0.1611124955087124,0.2378263129372278,632254630.353033,2.166980224394899,5533373601.666634,445,73.83545776048571,88919738480472,1431124228,1,1,1,0,2.44136042937676,5.744326695445368,1.422742046766069,2.9936440610019313,305916.0595294686,36.89264915911207,137.2414601991239,7.567085937478152,83.93821661543517,61.926378898567194
Canada,2001,Geothermal,51201.05681,882.9663127,7204146023.0,99466.53123,527.2894861,0.03876902766,0.3136881317,562292167.8,73.85808163,7208463837.0,161,63.16528767,39864282348039,1300976836,1,1,1,0,77.6784777,0.637435475,2.482546517,0.08983645472,624846.6037,18.37320039,129.5075645,12.60857796,67.62951639,61.37162213
Australia,2002,Hydro,64211.45143,29899.01339,970816346.8,873235.0187,603.1776392,0.003160959695,0.114525248,845224507.4,43.04583039,8649568997.0,659,51.98949039,73821037261608,945770112,0,1,0,0,0.03930808791,6.258593867,1.67556294,2.311228358,38418.78872,-1.990947671,101.0904324,2.793826564,97.77702488,86.4291911
Japan,2005,Hydro,68420.00435,35759.089,5193012971.0,383902.6739,572.0119242,0.7033240779,0.1430075985,64395237.79,99.13805627,2631252178.0,822,76.63183291,110177083197447,1288507112,0,1,0,0,26.7209958,0.06342821355,0.09614795684,7.751543941,773969.7035,9.059409847,298.0933294,6.464591885,54.55412127,7.207160353
China,2009,Geothermal,39799.16673,28901.45177,7661540541.0,870271.4269,590.5534823,0.161936906,0.07942775167,237734525.4,54.91585593,3080804884.0,876,74.87478172,144350692620059,1458237641,0,0,0,0,11.41288172,6.919861184,8.564168656,9.010083052,447582.0264,31.28317803,201.2912431,3.03735411,7.345351042,68.25453745
Japan,2004,Hydro,34060.18873,29814.737,8118656459.0,697670.55,400.6377458,0.9080813158,0.2395244462,135170213.8,77.69175481,4254602846.0,487,1.211042134,95578771607971,1332982999,0,1,0,1,55.32860528,9.947075736,2.073583224,9.291631982,627488.0999,9.316568763,168.6057428,10.65997489,77.13886684,55.61993991
Canada,2009,Solar,15298.066511347211,46593.00067902786,5039668028.074614,670847.7569464864,606.7634892870777,0.7808989477411864,0.2079261557889654,512809242.74770945,59.09901915016596,4238650893.2500706,128,25.338544866592205,5701399144007,333085164,0,0,0,1,31.58520049721618,8.06688524555433,5.024874786829306,5.998661439003659,392500.97012105776,-6.7074220255620345,161.72025265727086,12.597174684765935,76.0302709788698,71.5506163603379
Japan,2005,Wind,79304.11376,38549.08,417122300.5,720605.5144,651.4216374,0.9772056917,0.4582079533,739992961.8,74.3884907,6887930035.0,710,26.30213879,106335858515739,1450207582,0,0,1,1,20.62902399,6.792024489,2.124950316,3.054601907,749409.8733,22.4782998,256.5315507,5.629544918,28.83553337,76.36720186
France,2015,Geothermal,77039.45837,35551.87284,1039119016.0,223661.5305,743.2987929,0.01560725691,0.05036719591,267302737.7,65.78810277,902000015.8,417,47.7107445,73906399047812,783207710,0,1,1,0,50.48291364,7.801906813,0.8505968336,9.728584608,733206.1758,31.00081609,257.2659602,12.24067483,93.38964034,75.19491258
Germany,2009,Hydro,92906.9786,41626.23335,3400169256.0,840740.1419,487.7400897,0.01155094804,0.4974652759,858340638.6,40.31924619,8651024586.0,830,67.12644369,84888993305674,1368116962,0,1,1,0,81.70194289,7.095310255,1.594202672,9.459308963,737838.7304,2.542406832,221.2633415,1.816120226,49.54865286,17.46543052
Brazil,2022,Wind,27852.89893,10680.14781,292426600.1,167928.0798,995.9898467,0.7287807322,0.4429252347,497959223.5,16.1404118,6183040962.0,245,47.83907936,199404477012634,1238302771,0,0,0,1,23.08713117,3.105148788,4.80279732,4.100924241,427594.1546,-0.08994117429,122.4581023,7.766842109,7.382034257,56.13116233
Germany,2009,Solar,5329.14338,35151.61625,4036431009.0,627147.2772,476.9528294,0.7276942237,0.1639827813,880863273.9,77.64958468,9877745837.0,130,88.82911324,125258149941725,891971462,1,0,1,0,89.47915964,5.536887876,6.975334674,2.644928664,935166.3745,-1.474771761,159.3544273,3.902742705,37.98633524,6.656573747
Australia,2018,Wind,44617.09278,40684.21346,1782731443.0,952018.2083,818.3487714,0.3488980186,0.1400545423,771971694.6,90.63483163,4838691111.0,621,37.6000692,137623789600718,324046150,0,1,0,1,39.69449943,1.254737168,6.390688332,9.317389408,912594.1377,0.3090800738,200.4845082,5.275309105,95.10358275,64.86090894
India,2007,Geothermal,69845.61573,17607.58825,9176658680.0,358662.8273,503.0958861,0.8783515048,0.2460791037,81788384.35,0.3393460853,8699012888.0,759,54.22158543,164928138289458,841979208,1,1,1,1,29.71682774,5.293637668,5.542139414,1.068062585,813416.0066,38.92827465,296.3437699,10.57684451,35.22277624,5.895976441
Canada,2019,Geothermal,41142.73192,12201.75381,8080811225.0,824726.3694,69.73491606,0.6171178832,0.4714985527,721657156.4,35.50788382,9223813724.0,644,32.65986729,138660487829649,1364630161,0,1,1,0,90.56852277,2.39813661,6.428155481,8.320205473,42515.43501,21.86998553,188.1389841,1.742550106,60.04374293,64.05214432
Canada,2006,Wind,25365.23021,21604.92639,1221862321.0,760924.0055,732.9325222,0.872462761,0.09607524459,79213231.38,56.31673382,431507387.3,643,61.02836282,168648820490059,644450654,0,0,0,1,84.70712741,5.008472533,0.3327836851,0.7574819165,530091.4341,-4.323281667,158.0930132,10.90486362,1.581885483,89.91044138
India,2011,Hydro,83071.6159,6814.046119,2503183143.0,465152.8868,844.8318886,0.07405938252,0.4519613443,139323603.1,85.13898906,9462867281.0,312,17.81221598,5791495628985,650795622,0,0,0,0,68.6466843,4.532970359,7.098523492,5.558542401,583775.298,34.13986317,112.7981338,3.395451152,17.69853311,1.96854318
Japan,2023,Wind,14650.29405,46214.56754,6596105794.0,101676.3711,789.9304641,0.2274458162,0.1028315435,138031784.3,75.84103417,2628185970.0,397,73.55449008,68743719295111,446515078,1,1,0,0,25.3025264,9.040548947,5.751024192,7.999958935,250240.2728,-6.976781918,141.6795953,7.747370008,48.05312915,64.88348947
Japan,2023,Geothermal,4696.024014,3446.239373,9638803146.0,570924.9256,240.6835432,0.828811514,0.06796379611,23452857.44,19.0500048,5304326247.0,746,59.64239549,71690940675254,631628364,1,1,0,0,36.24940587,6.48870323,2.757322701,7.592655005,448501.2375,1.737007725,149.6710738,13.9315378,24.55556826,56.85698936
Brazil,2009,Biomass,8333.676113,16193.95684,8471398785.0,238652.8359,384.6544941,0.4762670545,0.2788486141,966666803.0,48.81641772,2460489018.0,195,61.00929831,190209127983964,468552917,1,0,0,0,69.41334453,8.827602977,4.396687984,1.325021132,817993.6444,4.955518452,190.1551128,9.745104339,70.00124874,41.44832759
China,2018,Hydro,26714.89709,29350.75461,6630710760.0,920382.3351,337.0781851,0.7764968198,0.059321304,248834194.6,70.29494831,6089617013.0,472,80.29997993,14969423461991,461304436,1,1,0,1,17.46004337,8.990424251,8.864223263,2.804470612,577680.1963,20.20592865,225.1861033,12.29902283,34.84408169,79.52677193
Brazil,2010,Solar,78352.85918,4964.017598,7929218442.0,953471.5159,204.5475938,0.3833523764,0.1248582731,52529787.91,35.86092484,559405134.7,519,59.75105524,123927305897633,500726831,1,1,0,0,47.36673932,1.613499844,5.694940861,0.8192082223,750149.3946,0.173874018,239.2095471,3.449406391,39.59487712,71.93402966
USA,2019,Wind,26542.606719121275,20702.128828124973,1875077312.806842,219329.5880050747,305.97201136715745,0.5949538586263664,0.4359896594783338,378671121.45597464,47.33675214240248,7998678930.716799,976,69.2323875912471,16005917294003,796995500,0,1,1,1,48.490211001114695,5.908073230451729,1.1578648835160132,3.827598153452457,291901.32178549375,-9.8855566472507,134.12527438095606,13.15366695946211,26.204812658386334,50.24128485591457
